Date,RSI14,RSI7,MACD,STOCH5,STOCH14,PPO,TREND10,TREND20,QUADTREND10,INTENSITY,ADX14,AROONUP14,AROONDOWN14,AROON_DIFF,CLOSE_MA_DIFF,LIN_DEV,QUAD_DEV,PRICE_OSC,VAR_RATIO,MONEYFLOW,Open,High,Low,Close,Volume,dix,gex,target,return
20140324,52.81872,47.04088,-1.7779,44.58542,49.84446,-0.98518,0.05559,0.19865,0.07381,-8.76163,18.63237,92.85714,57.14286,35.71429,-7.19056,-14.91152,-22.00284,-8.09114,-16.32318,-12.92794,154.18159545533354,154.3714020360412,152.34963582768617,153.01805114746094,121411000,0.405004631,1986958876.0,1,0.004745721336978814
20140325,56.04259,54.31897,-1.36218,42.52645,49.80491,-0.90184,0.64233,0.05405,-0.00169,-7.83542,18.16306,85.71429,50.0,35.71429,0.55773,-1.04629,1.21766,-14.00492,-23.28264,-6.71166,153.79374255666954,154.2641163398592,152.88602289566833,153.74423217773438,103852000,0.401020919,2407590954.0,0,-0.007191898355879522
20140327,48.85267,40.93197,-2.61945,25.09571,33.53927,-1.49503,-0.00047,-0.11563,-7.88782,-19.44636,17.01916,71.42857,35.71429,35.71429,-11.49217,-24.34535,11.26047,-14.94608,-5.37425,-15.2418,152.45687292375112,152.94374164749277,151.75544249068972,152.31658935546875,142383000,0.386546851,1526244129.0,1,0.004930666725437849
20140328,52.5067,49.51766,-2.42128,32.13796,33.86456,-1.38344,-1.78914,-0.3001,-0.32208,-12.59292,16.78266,64.28571,28.57143,35.71429,-0.05691,12.00833,26.6694,-12.41343,-14.04735,-10.05211,152.7540290854528,153.83504796345778,152.6632558350738,153.06761169433594,101642000,0.399139712,1962187746.0,1,0.00819453719451424
20140331,57.9145,60.65965,-1.42547,51.56099,43.4806,-0.86103,-0.50164,-0.66756,1.39794,-6.99746,17.02701,57.14286,21.42857,35.71429,13.92248,37.95445,28.241,-4.51919,13.86297,-7.02818,154.0413626220092,154.5612469717113,153.09237977227926,154.32192993164062,99745000,0.403332331,2328624776.0,1,0.006630450237411933
20140401,61.74155,67.48879,-0.20868,66.88521,57.55877,-0.18492,0.26565,-0.0447,5.46647,2.74343,17.7609,50.0,14.28571,35.71429,21.851,35.18914,18.75973,-0.61156,40.38382,-6.34525,154.82526958325153,155.43592704489708,154.31364548317148,155.34515380859375,89193000,0.377560743,3081006169.0,1,0.0033469211350889427
20140403,62.29305,67.60174,1.39925,79.55975,76.43057,0.6163,14.03345,0.4922,4.44432,-0.71674,19.65015,100.0,0.0,100.0,15.30351,8.21033,-28.50131,-11.85434,36.07552,-12.2263,156.10434324120126,156.14560609276475,155.18011580612054,155.6587371826172,77435000,0.398267834,2940714472.0,0,-0.011822079468488678
20140404,52.31574,47.24483,0.21405,60.05711,65.32179,0.0886,6.61735,0.82117,-0.00042,-16.68489,18.96744,100.0,57.14286,42.85714,-10.26185,-33.24124,-32.3377,3.73765,19.42289,-11.84655,156.5087091814238,156.54171190982044,153.57097527956665,153.8185272216797,169381000,0.393144099,2013603940.0,0,-0.011051369599046734
20140407,45.12558,35.66906,-1.63393,42.24476,46.07718,-0.84363,0.33034,0.47947,-2.79381,-24.41946,18.13791,92.85714,50.0,42.85714,-26.06133,-36.34262,-24.50542,13.18105,47.41265,-16.37429,153.44720530697575,153.70301740592106,151.80505179762127,152.11862182617188,140803000,0.377136926,1358003838.0,1,0.004122578578159342
20140408,47.96676,41.80594,-2.37974,36.40104,38.95599,-1.21242,0.01789,0.29018,-9.66086,-12.68528,17.55733,85.71429,100.0,-14.28571,-17.18983,-21.18207,17.75815,7.62679,48.4668,-11.84528,152.05255970188833,152.99329469821006,151.49967280499908,152.74574279785156,112660000,0.368940772,1661234775.0,1,0.010751177906455744
20140409,54.59623,54.93861,-1.71284,43.36193,45.06523,-0.86847,1e-05,0.573,-4.31912,2.52013,16.58928,78.57143,92.85714,-14.28571,3.4037,7.48526,33.18317,22.76413,44.72068,6.77143,153.15838936176158,154.43744984718572,152.71277063190178,154.387939453125,100254000,0.378247264,2738803475.0,0,-0.021005996460949472
20140410,42.9565,36.14527,-3.33605,30.04045,31.17598,-1.71104,-2.35237,0.00358,-2.3643,-14.56242,16.18126,71.42857,100.0,-28.57143,-23.22149,-26.35618,-6.89117,45.56406,43.02924,-6.20978,154.37967579800682,154.45394138134324,150.95506033040357,151.14486694335938,172959000,0.41778861,966310075.7,0,-0.009008796185526524
20140411,39.17965,30.95789,-4.94663,21.1646,21.57857,-2.6306,-11.54245,-0.25474,-0.69894,-17.1101,16.4702,64.28571,100.0,-35.71429,-26.4565,-25.74494,-8.6628,43.93458,48.95361,-14.48292,150.3031177889837,151.359381146506,149.61819485390012,149.78323364257812,167251000,0.393054594,738014044.6,1,0.007878511773504071
20140414,43.79208,39.70689,-5.02206,23.38171,20.86175,-2.69777,-15.98001,-0.9555,-0.00047,-14.05886,16.7385,57.14286,92.85714,-35.71429,-9.94266,13.23721,15.25112,41.15917,49.26599,-13.60644,150.9550424873623,151.31813541851847,149.7254926697199,150.9633026123047,132382000,0.403437508,1404560181.0,1,0.006887227623787684
20140415,47.56514,46.65537,-4.1684,32.02668,25.3896,-2.26557,-14.22731,-0.99652,0.50614,-6.00272,16.41016,50.0,85.71429,-35.71429,1.88389,29.50196,16.81686,44.96601,49.03663,-7.71772,151.27684814724998,152.1103021050057,149.7832139383252,152.00302124023438,157093000,0.408854458,1783456308.0,1,0.010478162798004842
20140417,53.46589,56.92223,-1.25491,62.75059,44.23373,-0.64376,-0.00579,-0.46675,6.00489,7.95267,14.70064,35.71429,71.42857,-35.71429,20.60051,23.85163,0.50649,15.47969,49.09048,-0.83604,153.389436561029,154.23939851640174,153.1253643538636,153.81028747558594,105255000,0.431651405,2718418737.0,1,0.0034872631858915426
20140421,55.18605,59.97381,-0.08095,74.81363,52.25441,0.00887,1.18808,-0.1816,7.27792,18.23503,14.2047,28.57143,64.28571,-35.71429,21.53249,18.22663,-7.01343,4.71105,46.03944,14.96367,153.85154793547176,154.396187410525,153.66175390931286,154.34666442871094,68329000,0.403985775,2134024745.0,1,0.004544518516226503
20140424,56.93762,62.42988,1.96837,79.12038,69.26804,1.08337,36.26641,6e-05,-0.14081,0.57757,14.82375,7.14286,42.85714,-35.71429,7.3252,-22.81801,-10.22891,-29.15016,-14.82672,9.74035,155.44415641923706,155.4606640761786,154.2558569525052,154.99855041503906,88170000,0.371125053,2970942878.0,0,-0.008198870149936255
20140425,51.46619,49.90668,1.25866,58.28043,69.59188,0.72075,23.99502,-0.00219,-6.19056,-8.17635,14.44139,0.0,35.71429,-35.71429,-8.74747,-37.76361,-27.44606,-16.30896,-11.43714,20.68746,154.49518613964082,154.5859593725269,153.38115215346204,153.7277374267578,100380000,0.405602222,2206306342.0,1,0.0031673396560354394
20140428,53.3172,54.0288,1.00912,57.45835,72.58182,0.60532,7.77988,-0.00114,-5.52264,-7.829,13.53301,71.42857,28.57143,42.85714,-3.49912,-24.17188,27.07368,-16.5356,-9.72219,39.43356,154.35492902580611,154.88306085555226,152.6302498965038,154.2146453857422,135121000,0.381053846,2436056150.0,1,0.004654972868749052
20140505,57.78112,62.98854,1.52831,75.42625,88.25895,0.80348,1.51251,11.38901,1.07351,15.836,11.74202,92.85714,0.0,92.85714,4.8567,8.23403,-13.48275,-33.13615,-42.13418,14.17426,154.42917955871167,155.59272401433046,154.00006855398215,155.48544311523438,75883000,0.396783902,3072580210.0,0,-0.008704015959341671
20140506,50.57916,44.89041,0.56401,52.40046,74.65211,0.27139,0.30153,8.4992,-0.18208,-0.00848,11.02616,85.71429,0.0,85.71429,-12.34028,-34.8706,-28.84498,-26.53823,-9.59449,3.76656,155.13884844586318,155.2461293384795,154.09909261161508,154.13209533691406,85454000,0.410473214,2521106238.0,1,0.005889299698125017
20140509,54.87387,55.65905,0.14468,57.61491,70.85149,0.03034,0.00649,7.57864,-0.49706,6.47492,9.69094,64.28571,35.71429,28.57143,1.93216,3.50761,19.43083,-18.64565,-14.81429,23.84584,154.89951807658738,155.17182514167428,154.17333232528387,155.10581970214844,83679000,0.392497613,2356036961.0,1,0.00973613910063098
20140513,61.80388,70.19115,1.72117,77.16842,83.83027,0.75354,1.86649,6.3677,6.90797,9.73805,11.17529,100.0,21.42857,78.57143,19.1541,27.43277,-1.88592,-19.43636,26.81164,21.43098,156.8222462876791,157.13582880414032,156.59944958649595,156.75624084472656,66454000,0.384958412,3519069240.0,0,-0.004737774886970247
20140514,57.24569,58.59369,1.45468,72.15149,80.91741,0.6167,3.77153,5.53293,2.14951,-3.39677,11.21524,92.85714,14.28571,78.57143,4.43206,-4.67799,-29.61954,-20.2698,21.43601,9.53405,156.6159623839313,156.69024055105496,155.7907557454137,156.01356506347656,72367000,0.409827815,3058536325.0,0,-0.008780278360663862
20140515,49.9309,43.22509,0.21806,55.88445,68.84108,0.02316,0.91149,2.51998,-0.04048,-11.71288,11.01971,85.71429,7.14286,78.57143,-15.49059,-33.33624,-29.88762,-2.75543,27.04266,5.08376,155.6999860481423,155.73300136575918,153.88453392049743,154.6437225341797,154956000,0.423250383,1779766612.0,1,0.0034688636531152728
20140516,52.49107,49.30059,-0.26149,50.53948,61.31415,-0.20279,0.34501,1.39593,-0.91657,-2.69545,10.83814,78.57143,0.0,78.57143,-8.26335,-16.71192,-1.40971,2.02922,25.95681,20.69625,154.734541743814,155.24617858565523,154.08263383121474,155.18016052246094,97458000,0.400566247,4126954414.0,1,0.0036689689865776476
20140519,55.11438,55.23252,-0.19848,52.81335,61.51125,-0.17501,0.79154,1.37337,-2.78037,11.68468,10.16928,71.42857,42.85714,28.57143,-1.1454,-4.1858,23.5878,-14.02966,16.92523,19.23594,154.88304219530602,155.8732876828186,154.7427585721434,155.74951171875,63839000,0.398586498,2509029956.0,0,-0.006305157143976836
20140520,49.98739,44.70672,-0.866,45.69886,52.64764,-0.49692,-0.00406,0.81408,-3.06773,-2.38397,9.8265,64.28571,35.71429,28.57143,-11.19282,-20.10222,1.88725,-1.82203,-3.83914,22.5258,155.67520619647618,155.69171385266978,154.37139096518558,154.76748657226562,111644000,0.433377272,2214227300.0,1,0.00842456187328966
20140522,57.42551,60.37601,0.02674,71.1484,66.18037,-0.01803,-0.00152,2.0038,0.56693,14.15933,8.9626,50.0,21.42857,28.57143,14.06323,23.54788,12.77507,-10.2573,3.06283,27.59022,156.11254430421775,156.77271195775546,155.84848479779308,156.4508819580078,61549000,0.402673166,3401683874.0,1,0.004008713407030795
20140523,59.95499,65.19629,0.71778,79.49492,76.48422,0.32074,0.00779,2.19911,13.13407,22.6313,9.11049,100.0,14.28571,85.71429,17.58863,28.64897,-3.42157,-7.26393,19.12209,24.9166,156.59116734357136,157.18531697944016,156.45088376172052,157.0780487060547,61092800,0.404528395,3038194133.0,1,0.006147110814203716
20140528,62.82005,69.69273,2.48316,86.69033,86.56262,0.99595,21.49143,5.35533,2.69501,17.68096,10.71778,100.0,0.0,100.0,18.77,9.60381,-24.58518,-14.22017,17.69988,24.96374,158.04361377834525,158.29117834281175,157.664013100609,157.92808532714844,66723000,0.387001685,3590867017.0,1,0.005172766117792493
20140604,67.99035,77.86764,4.03515,93.1199,96.6186,1.30717,33.07449,24.51156,-0.62951,33.02485,16.72715,100.0,7.14286,92.85714,9.27255,-26.71145,8.29415,-36.5516,-42.58417,65.08077,158.82752683330048,159.5124498719945,158.66248801965654,159.4216766357422,55529000,0.393459748,4135815009.0,1,0.006522006087563037
20140605,71.77549,83.79452,4.46115,92.92572,96.90505,1.46662,25.83789,23.66921,-0.06359,34.77425,18.61894,100.0,0.0,100.0,19.46897,16.52119,33.4034,-34.54698,-15.79548,64.48945,159.60321643121222,160.62646458798952,159.01731418688505,160.46142578125,92103000,0.383983193,4783512497.0,1,0.0047829973373907375
20140610,74.75693,87.48816,4.69572,90.97297,95.95393,1.6026,35.33134,32.19371,0.01535,33.82,24.62753,92.85714,0.0,92.85714,17.28393,-11.74793,-21.63961,-28.68057,2.43845,62.83433,161.19586911372312,161.4434336349245,160.84928382070302,161.41043090820312,57129000,0.386255411,4447691188.0,0,-0.003476585889803152
20140611,69.4268,72.50028,3.67925,82.73799,92.06376,1.20716,27.23175,34.91767,-0.01502,29.27019,25.70734,85.71429,0.0,85.71429,1.08924,-34.47674,-30.24435,-24.34707,-34.83304,67.92885,160.83276602349318,161.01431248815354,160.48618075231994,160.84927368164062,68772000,0.411642337,4165400666.0,0,-0.007079692694094808
20140612,60.06719,51.57998,1.43482,60.03386,81.75781,0.47635,7.84604,34.05831,-3.41874,14.62613,25.27387,78.57143,0.0,78.57143,-20.36103,-39.22394,-27.94879,-22.84743,-11.31539,48.53626,160.6595055797139,160.75027882667538,159.35567739229228,159.71051025390625,106350000,0.399892066,3188676525.0,1,0.0030483086119639236
20140617,65.15724,64.62517,0.2404,61.81567,72.56327,-0.28105,6e-05,22.08677,-2.09123,26.87838,24.81987,57.14286,0.0,57.14286,4.77165,6.75689,26.31467,-18.84314,-32.3213,43.40537,160.10659379996494,160.89053757975077,159.93329486742198,160.77500915527344,84834000,0.40077287,3760613245.0,1,0.007340162829373664
20140623,71.49886,77.03175,1.49617,88.24686,91.65874,0.26141,17.36607,20.35192,6.09623,14.62242,28.53629,92.85714,0.0,92.85714,15.94421,5.32483,-28.10369,-20.7646,-16.06328,42.14082,162.50725435046672,162.5570019816802,162.11754770330558,162.41604614257812,70611000,0.392919377,3223648289.0,0,-0.006024089594064197
20140624,62.39274,56.02614,0.30689,72.3431,81.72459,-0.13068,14.34865,14.87907,-0.02088,4.6943,28.05479,100.0,0.0,100.0,-9.06522,-33.01268,-29.50048,-9.26524,-35.88622,26.08984,162.12584244817978,162.93012959625963,161.25522090467155,161.43763732910156,96237000,0.38487827,2829883828.0,1,0.004519858597046067
20140630,65.57574,64.01907,-0.38994,66.52504,81.10265,-0.46927,1.96489,8.24197,-0.75735,21.36447,25.81756,71.42857,14.28571,57.14286,3.34429,-5.98373,11.29039,-14.0631,-36.77928,40.66304,162.2667536968051,162.6564602553453,162.12579788975694,162.28334045410156,70201200,0.389391161,3221027742.0,1,0.006693400653158266
20140702,71.34102,76.43285,0.45373,77.50354,86.61211,-0.07116,4.66186,9.55323,4.14843,25.81455,27.30732,92.85714,0.0,92.85714,17.36085,26.10713,-3.0029,-23.3503,-11.54649,25.93318,163.3862032365135,163.74273644954243,163.31158177127415,163.5354461669922,52475000,0.372063169,4126088536.0,1,0.004917770154287515
20140703,74.4913,81.80293,1.16321,84.12004,90.53457,0.21603,10.00908,12.46844,4.48361,27.36553,28.44587,100.0,0.0,100.0,25.62032,29.83067,-2.81826,-10.09614,3.46434,24.20876,163.9997169225549,164.414297342418,163.87534785739214,164.3396759033203,52938800,0.36414342,4012944457.0,0,-0.0034812837129236662
20140707,68.70546,68.79321,1.45783,79.99329,88.87878,0.14547,21.21864,15.46143,0.57569,18.0428,28.93948,92.85714,0.0,92.85714,9.99916,-9.89314,-30.80211,-5.07207,-6.15202,20.7559,164.0246133698416,164.15726949675835,163.52711177493268,163.76756286621094,61696000,0.387948877,3989788225.0,0,-0.006429899882331225
20140708,59.53909,51.28065,-0.0988,59.6532,78.40025,-0.29347,10.9389,13.2149,-0.74087,5.74311,27.74492,85.71429,0.0,85.71429,-12.09315,-39.88202,-31.46667,17.19185,-19.99754,11.65536,163.4690807026304,163.5271280436742,162.31654745668794,162.7145538330078,108143000,0.374529656,3143932635.0,1,0.004484294840205516
20140709,63.20259,59.59573,-0.3964,57.68747,76.22536,-0.38895,6.46466,17.20373,-1.13024,11.31069,26.69832,78.57143,0.0,78.57143,-1.63025,-15.57113,5.70921,9.22925,-20.7197,28.3028,163.1208415801099,163.59346942768104,162.77259547494884,163.4442138671875,72992000,0.377106397,3744053861.0,0,-0.00395724960509658
20140711,59.37906,53.47385,-1.80783,52.13933,65.55496,-0.83031,0.11199,9.27464,-5.07978,21.96994,23.45855,64.28571,28.57143,35.71429,-6.30996,-12.83584,20.20114,7.85208,-32.13058,23.52918,162.69794430031382,163.13739854216905,162.33311149907763,163.0213165283203,64243000,0.392609547,3425979404.0,1,0.005035303565737337
20140715,61.01961,57.67293,-1.92159,67.12584,72.51201,-0.69742,-0.08217,6.15033,0.22062,10.14212,21.11232,50.0,14.28571,35.71429,5.80071,12.19307,1.84482,-5.69769,-34.55654,16.41796,163.9417396755088,164.25682495362355,162.8140800323556,163.5354461669922,111307000,0.389664184,3902459928.0,1,0.003700783926488649
20140716,64.0359,64.1758,-1.41381,74.959,79.03022,-0.53951,5e-05,5.49287,3.45421,5.69756,19.68025,42.85714,7.14286,35.71429,12.55149,26.28534,4.06169,-9.40949,-24.4999,17.26936,164.26502456009976,164.3893936026214,163.69290166052411,164.14065551757812,79986400,0.384982532,4148235185.0,0,-0.011365865330894231
20140717,50.94843,41.33658,-3.4238,53.27084,60.72585,-1.04293,-0.27972,2.44709,0.06591,-6.56364,19.76298,35.71429,0.0,35.71429,-17.68421,-29.37113,-34.62155,17.38803,-10.15052,1.70695,163.63487804703271,164.25674860563254,162.0428782832669,162.27505493164062,145398000,0.401798125,2670179546.0,1,0.010219788548187392
20140721,57.1128,54.00834,-2.91005,64.07796,68.7514,-0.81168,0.46141,2.29647,-0.03615,8.38781,19.91115,21.42857,50.0,-28.57143,1.16684,-1.54563,5.14923,32.86855,-11.53028,14.25861,163.41931195646194,163.75927094781872,162.87206274871548,163.62660217285156,67592000,0.395295238,2606010805.0,1,0.004357932762763639
20140724,61.83172,62.92366,-0.82984,81.4415,84.56938,-0.20356,6.61103,3.95374,0.67409,3.92276,16.59056,100.0,28.57143,71.42857,13.71557,8.70766,-6.08697,0.11543,-32.02193,10.44986,164.8620851506929,165.05278864045124,164.5469999182281,164.71282958984375,56888000,0.370110485,3698904675.0,0,-0.004681591385338302
20140728,56.81474,52.96535,-1.60849,63.21624,75.19739,-0.51615,2.10547,2.05649,-0.0516,-1.07856,16.61205,85.71429,14.28571,71.42857,-3.78179,-16.10453,-10.41158,-22.81731,-39.31317,9.916,163.97483734672002,164.24846193245213,163.02959452873188,164.0080108642578,69259000,0.367050884,3052423508.0,0,-0.004297093091464754
20140730,52.21679,44.1969,-3.20691,40.52679,58.15384,-1.00814,0.04618,0.17013,-9.75605,-18.94486,16.92609,71.42857,0.0,71.42857,-11.44205,-21.34873,24.38401,-28.43832,-25.93507,-2.44148,163.8835847804987,164.0991746301542,162.64814360449137,163.3280487060547,104222000,0.374181777,3084118200.0,0,-0.019748003221639387
20140731,36.20405,21.34834,-6.4326,27.74775,39.42601,-2.11151,-4.11585,-0.03698,-5.0705,-25.59953,18.88212,64.28571,100.0,-35.71429,-38.75578,-41.74879,-34.77764,34.60939,37.74384,-8.24023,162.19213450257374,162.33309031156475,160.0031506328507,160.10264587402344,183479000,0.389536079,1287492125.0,0,-0.003055614936668505
20140801,34.47709,19.55907,-8.32586,23.00424,30.42279,-2.88227,-10.10448,-0.37603,-4.01146,-21.90402,21.16617,57.14286,100.0,-42.85714,-35.00632,-29.06521,7.51593,31.79081,46.28125,-20.48617,159.66318145528822,160.65817175920472,158.8423204642515,159.61343383789062,189261000,0.377984419,1460931261.0,1,0.007220929625619377
20140804,41.55092,34.62047,-8.14347,26.57648,30.60674,-2.88159,-14.45517,-0.83072,-0.33375,-10.4888,22.78523,50.0,92.85714,-42.85714,-15.10923,11.38969,32.24156,43.10222,42.11739,-18.90865,159.92024363025888,161.10595018430706,159.24033833550988,160.7659912109375,91340000,0.388827021,1926756189.0,0,-0.009696126408984096
20140806,36.20304,27.34204,-8.69403,21.19007,19.7455,-3.29296,-23.96381,-4.19319,0.00135,-3.70939,26.26131,35.71429,100.0,-64.28571,-15.02634,15.13652,11.63795,47.38956,-17.95861,-23.89069,158.4609427050866,159.93684811914378,158.43606888983777,159.25694274902344,94818000,0.397129573,1432870393.0,0,-0.005414933300680436
20140807,33.31236,23.36364,-8.78658,18.39332,15.04378,-3.43089,-22.77441,-8.08745,0.02014,-16.15525,28.03614,28.57143,100.0,-71.42857,-15.43182,7.35687,-2.04141,21.54117,-0.62923,-27.86373,159.97827709500484,160.1358196617893,157.99658340900947,158.3945770263672,135733000,0.416941214,1036756007.0,1,0.01156894718553847
20140812,44.9518,45.89642,-3.68819,57.81814,29.29976,-1.53528,-1.09696,-12.34762,9.49352,-3.07743,29.83529,7.14286,78.57143,-71.42857,9.8897,18.77475,-16.94657,4.97113,7.91966,-19.58494,160.53384843083546,160.98158976690507,159.97831212504894,160.46751403808594,73632000,0.419673503,1985433896.0,1,0.006768571637496779
20140813,50.29436,55.73591,-1.98436,70.25272,37.63416,-0.77991,1.51643,-10.18711,5.1116,4.06932,29.38374,0.0,71.42857,-71.42857,18.09596,26.35232,2.31129,23.04365,21.48365,-16.10725,161.09760903733158,161.73606624834864,160.8239971703111,161.55364990234375,69047000,0.39759558,2869218348.0,1,0.0047222311425274555
20140815,53.52224,61.07476,1.01632,78.42314,53.19591,0.4896,11.03917,-7.28953,2.38774,6.60743,26.79714,7.14286,57.14286,-50.0,13.48257,8.73968,-23.0184,-14.39201,0.62641,9.1529,162.9052110068374,163.05445386653938,161.1142207784809,162.28334045410156,139951000,0.433309035,3387723209.0,1,0.00837937375374942
20140818,59.26329,70.34521,2.7287,84.95026,66.30652,1.22079,24.92506,-2.97507,0.14209,11.21877,25.00445,0.0,50.0,-50.0,22.53008,22.66903,5.17208,2.35741,21.58992,9.2505,163.1788452019694,163.71779465202988,163.0876370094372,163.64317321777344,75424000,0.374125177,2890126431.0,1,0.005218695589051636
20140822,63.91102,74.60908,6.06456,88.7213,90.05569,2.6726,43.0685,4.5633,-0.01465,22.04854,22.9433,92.85714,21.42857,71.42857,10.72254,-34.37628,-27.77023,-0.22902,-14.49751,29.71775,165.28493731643442,165.57514870372614,164.7874483479237,165.1605682373047,76107000,0.402560093,3274601002.0,1,0.005070508833040277
20140904,64.13119,67.02787,2.22594,60.33631,88.48675,0.93347,3.32333,33.10953,-0.98258,-9.94005,22.48474,100.0,7.14286,92.85714,-2.75157,-31.12985,-10.89998,-37.72598,-46.09951,11.12231,166.52866462000446,167.14224821308895,165.55026087502208,166.0063018798828,85236000,0.403540134,2940758523.0,1,0.0044952892115541765
20140908,63.73886,64.29279,1.62235,62.35179,84.77656,0.53266,1.02205,22.2934,-0.0,-3.7947,21.35511,85.71429,0.0,85.71429,-0.48708,-14.29036,-14.10753,-30.7001,-43.08503,21.291,166.595035796153,166.8354995845402,165.83220915229168,166.3214111328125,64146000,0.40796991,3213963364.0,0,-0.006331536398031523
20140909,54.98384,44.94845,0.11133,46.68649,68.32743,-0.04371,-0.02051,15.29873,-1.32395,-14.66769,19.892,78.57143,0.0,78.57143,-16.02371,-40.48778,-31.96598,-15.70254,-24.04409,9.8574,166.1721233236846,166.28820533265016,164.9283820910574,165.26834106445312,88591000,0.390597436,2457727705.0,1,0.003762801418812911
20140911,59.67067,57.04081,-0.83003,51.93272,59.08528,-0.3676,-0.2869,8.14615,-0.15283,12.09698,17.38868,64.28571,7.14286,57.14286,0.52864,9.4637,20.2049,-5.59229,-23.29017,30.99665,165.22695861430074,166.10586747659775,165.10257684103473,166.08099365234375,66774400,0.398071809,3292732697.0,0,-0.005841541804679107
20140915,51.38954,40.89359,-2.51791,37.07772,36.70444,-1.04351,-5.61118,0.771,-0.32529,-3.65201,16.3192,50.0,100.0,-50.0,-11.81204,-16.81473,-1.16156,-7.24437,-27.44657,13.93242,165.13570575250134,165.2683745473375,164.48896119266587,164.9864501953125,76401000,0.389824474,2452802610.0,1,0.007538183400181531
20140917,60.03923,61.11239,-1.61591,59.38853,54.83559,-0.61866,-0.09112,0.04677,1.41472,9.27458,16.13155,100.0,85.71429,14.28571,11.87815,28.25711,12.3973,-10.7164,-10.54393,21.87674,166.47065780750924,167.22518470333156,165.62491004345276,166.45407104492188,151266000,0.416405678,3581607332.0,1,0.005329766038845607
20140919,63.15663,66.64136,0.19543,72.7553,70.73177,-0.04455,3.23434,0.20642,3.56794,3.19496,17.48887,100.0,71.42857,28.57143,16.6388,15.21812,-18.73396,-12.55548,12.36959,18.21926,167.8735410672656,168.1900863352351,166.8488968858008,167.19044494628906,121649000,0.404161054,2897473748.0,0,-0.007722830524761637
20140922,53.44885,47.29182,-0.61168,60.63538,59.85606,-0.36202,3.57992,0.01548,1e-05,-8.49587,16.84446,92.85714,64.28571,28.57143,-7.59707,-30.15729,-30.39715,7.81657,-14.54173,11.2771,166.89891573023783,166.92390581551535,165.54938756959217,165.89926147460938,125553000,0.371638937,2447234601.0,0,-0.005724232812447383
20140923,47.64786,37.85943,-1.81825,40.9299,44.05282,-0.86831,0.08402,-0.00169,-0.89732,-12.66707,15.68296,85.71429,57.14286,28.57143,-22.52255,-33.49022,-23.9743,1.93883,17.00977,5.60769,165.29948941615072,165.99091149926284,164.89963530330104,164.94961547851562,111393000,0.381579128,2240403438.0,1,0.007827837165445883
20140924,54.82681,52.79448,-1.62206,42.81183,45.14621,-0.77888,0.09745,-0.00028,-1.10045,2.30772,14.9396,78.57143,50.0,28.57143,-1.66615,-1.25142,16.78667,19.78715,17.73479,9.01964,164.9745947714899,166.34911305561846,164.5414248072181,166.24081420898438,107276000,0.385398733,2883115197.0,0,-0.016136108759827406
20140925,41.95503,33.36072,-3.72778,28.95561,30.51186,-1.53659,-0.16102,-0.19752,-8.32003,-12.93425,15.12048,71.42857,100.0,-28.57143,-30.52908,-35.3711,-16.24518,39.60842,39.59646,-9.2098,165.8075296844097,165.8158681820332,163.50002842284346,163.55833435058594,150300000,0.409672014,1037470765.0,1,0.007945734282592154
20140930,45.15952,39.87347,-4.23157,32.43376,24.51672,-1.71449,-11.90411,-1.19707,0.00219,3.57281,15.65492,50.0,92.85714,-42.85714,-8.04081,6.16985,3.01649,38.43153,25.69618,-11.28635,164.68301093804533,165.1911637831368,163.7833298658606,164.1248779296875,131302000,0.401688579,2171786419.0,0,-0.01355176714805606
20141002,37.20867,28.43043,-6.53461,27.52058,19.20565,-2.69922,-14.65594,-4.35199,-0.01364,-7.54991,19.17475,35.71429,100.0,-64.28571,-19.19649,-10.24426,-3.23568,12.48475,45.58163,-21.2449,161.75908741922072,162.4921639056633,160.2346411884838,161.9257049560547,157285000,0.385785049,1247707553.0,1,0.011009367446908724
20141006,45.40403,44.40767,-4.3654,49.87843,31.99129,-1.83859,-4.95314,-4.29172,0.18863,-9.60195,19.29231,21.42857,85.71429,-64.28571,2.82287,21.28488,11.16267,16.56067,33.99763,-9.14997,164.3914451521941,164.60804281064134,162.92530526262357,163.51675415039062,104778000,0.407405965,2112066894.0,0,-0.01543639304628841
20141007,36.91057,30.56726,-5.23678,39.02967,24.50356,-2.29231,-7.88406,-6.31154,0.01788,-19.19958,20.13679,14.28571,78.57143,-64.28571,-19.38529,-19.03274,-24.09755,39.08935,40.98327,-12.13017,162.6753827184528,163.04192084831888,160.95932939328836,160.99264526367188,147913000,0.425135423,895363280.2,1,0.017489456263753755
20141008,48.48682,50.60324,-3.31619,53.25775,31.30943,-1.57551,-1.16146,-5.45773,0.11038,-3.20743,20.11567,7.14286,71.42857,-64.28571,12.56987,27.82528,20.94475,41.20953,44.99955,-6.40766,161.0842858078392,164.04156832657483,160.24292340461366,163.80831909179688,186461000,0.39478202,2511736122.0,0,-0.019832810170369974
20141009,39.4844,36.44595,-3.98468,37.92294,22.49196,-2.03982,-3.21606,-6.41905,0.01192,-18.1743,20.09605,0.0,64.28571,-64.28571,-18.46651,-20.47372,-24.86673,49.40986,49.23416,-9.70252,163.5501392732311,163.77506279970953,160.42625083766544,160.55953979492188,210705000,0.410798102,953074338.1,0,-0.011414758758195642
